x;y
3.710000000000001;0.3680649271341441
3.7200000000000006;0.3687998560546993
3.7300000000000004;0.36952858815021367
3.74;0.3702511936890181
3.75;0.3709677419354839
3.76;0.37167830116736084
3.7699999999999996;0.37238293869276373
3.7799999999999994;0.37308172086681557
3.790000000000001;0.3737747131079551
3.8000000000000007;0.37446197991391683
3.8100000000000005;0.375143584877391
3.8200000000000003;0.37581959070137094
3.83;0.3764900592141945
3.84;0.37715505138428707
3.8499999999999996;0.37781462733461335
3.8599999999999994;0.3784688463568432
3.870000000000001;0.3791177669252396
3.880000000000001;0.37976144671027323
3.8900000000000006;0.38039994259197246
3.9000000000000004;0.3810333106730116
3.91;0.3816616062915452
3.92;0.3822848840337943
3.9299999999999997;0.38290319774638837
3.9399999999999995;0.38351660054847037
3.950000000000001;0.384125144843569
3.960000000000001;0.38472888233124314
3.9700000000000006;0.38532786401850483
3.9800000000000004;0.385922140231024
3.99;0.38651176062412046
4.0;0.3870967741935484
4.01;0.38767722928607645
4.02;0.38825317360986944
4.029999999999999;0.38882465424467466
4.040000000000001;0.3893917176518178
4.050000000000001;0.389954409684012
4.0600000000000005;0.3905127755949849
4.07;0.39106686004892655
4.08;0.39161670712976265
4.09;0.39216236035025664
4.1;0.3927038626609442
4.109999999999999;0.39324125645890395
4.120000000000001;0.39377458359636774
4.130000000000001;0.39430388538917316
4.140000000000001;0.39482920262506316
4.15;0.3953505755718344
4.16;0.39586804398533826
4.17;0.3963816471173374
4.18;0.3968914237232212
4.1899999999999995;0.3973974120695821
4.200000000000001;0.397899649941657
4.210000000000001;0.39839817465063493
4.220000000000001;0.3988930230408357
4.23;0.3993842314967602
4.24;0.399871835950016
4.25;0.400355871886121
4.26;0.4008363743511865
4.27;0.40131337795848393
4.279999999999999;0.40178691689489515
4.290000000000001;0.40225702492725135
4.300000000000001;0.4027237354085603
4.3100000000000005;0.40318708128412656
4.32;0.4036470950975642
4.33;0.40410380899670667
4.34;0.404557254739414
4.35;0.40500746369928076
4.359999999999999;0.40545446687124514
4.370000000000001;0.4058982948771032
4.380000000000001;0.40633897797092766
4.390000000000001;0.4067765460443957
4.4;0.40721102863202546
4.41;0.40764245491632406
4.42;0.4080708537328486
4.43;0.4084962535751821
4.4399999999999995;0.4089186825998251
4.450000000000001;0.4093381686310064
4.460000000000001;0.4097547391654119
4.470000000000001;0.4101684213768358
4.48;0.4105792421207538
4.49;0.41098722793882025
4.5;0.41139240506329117
4.51;0.41179479942137387
4.52;0.41219443663950545
4.529999999999999;0.41259134204756026
4.540000000000001;0.412985540682989
4.550000000000001;0.41337705729488927
4.5600000000000005;0.41376591634801124
4.57;0.41415214202669626
4.58;0.41453575823875294
4.59;0.4149167886192696
4.6;0.4152952565343659
4.609999999999999;0.41567118508488293
4.620000000000001;0.4160445971100152
4.630000000000001;0.4164155151908831
4.640000000000001;0.4167839616540496
4.65;0.4171499585749793
4.66;0.41751352778144385
4.67;0.417874690856872
4.68;0.41823346914364745
4.6899999999999995;0.418589883746354
4.700000000000001;0.41894395553496994
4.710000000000001;0.41929570514801173
4.720000000000001;0.4196451529956287
4.73;0.41999231926264924
4.74;0.42033722391157885
4.75;0.4206798866855524
4.76;0.4210203271112395
4.77;0.4213585645017054
4.779999999999999;0.42169461795922747
4.790000000000001;0.4220285063780682
4.800000000000001;0.422360248447205
4.8100000000000005;0.4226898626530189
4.82;0.4230173672819412
4.83;0.4233427804230602
4.84;0.42366611997068776
4.85;0.42398740362688675
4.859999999999999;0.42430664890396025
4.870000000000001;0.4246238731269033
4.880000000000001;0.4249390934358165
4.890000000000001;0.42525232678828473
4.9;0.42556358996171845
4.91;0.425872899555661
4.92;0.42618027199406067
4.93;0.426485723527509
4.9399999999999995;0.42678927023544566
4.950000000000001;0.42709092802833043
4.960000000000001;0.4273907126497826
4.970000000000001;0.42768863967868964
4.98;0.42798472453128344
4.99;0.42827898246318663
